,CIK,Company_Name,Filing,Date
27189,1459862,Aberdeen Standard Palladium ETF Trust (PALL) (CIK 0001459862),10-Q,2018-11-09
27190,1459862,ETFS PALLADIUM TRUST (PALL) (CIK 0001459862),10-Q,2018-08-09
27191,1459862,ETFS PALLADIUM TRUST (PALL) (CIK 0001459862),10-Q,2018-05-04
27192,1459862,ETFS PALLADIUM TRUST (PALL) (CIK 0001459862),10-K/A,2018-02-28
27193,1459862,ETFS PALLADIUM TRUST (PALL) (CIK 0001459862),10-K,2018-02-27
27194,1459862,ETFS PALLADIUM TRUST (PALL) (CIK 0001459862),10-Q,2017-11-06
27195,1459862,ETFS PALLADIUM TRUST (PALL) (CIK 0001459862),10-Q,2017-08-07
27196,1459862,ETFS PALLADIUM TRUST (PALL) (CIK 0001459862),10-Q,2017-05-04
27197,1459862,ETFS PALLADIUM TRUST (PALL) (CIK 0001459862),10-K,2017-02-27
27198,1459862,ETFS PALLADIUM TRUST (PALL) (CIK 0001459862),10-Q,2016-11-04
27199,1459862,ETFS PALLADIUM TRUST (PALL) (CIK 0001459862),10-Q,2016-08-05
27200,1459862,ETFS PALLADIUM TRUST (PALL) (CIK 0001459862),10-Q,2016-05-06
27201,1459862,ETFS PALLADIUM TRUST (PALL) (CIK 0001459862),10-K,2016-02-29
27202,1459862,ETFS PALLADIUM TRUST (PALL) (CIK 0001459862),10-Q,2015-11-06
27203,1459862,ETFS PALLADIUM TRUST (PALL) (CIK 0001459862),10-Q,2015-08-06
27204,1459862,ETFS PALLADIUM TRUST (PALL) (CIK 0001459862),10-Q,2015-05-08
27205,1459862,ETFS PALLADIUM TRUST (PALL) (CIK 0001459862),10-K,2015-03-02
27206,1459862,ETFS PALLADIUM TRUST (PALL) (CIK 0001459862),10-Q,2014-11-10
27207,1459862,ETFS PALLADIUM TRUST (PALL) (CIK 0001459862),10-Q/A,2014-08-11
27208,1459862,ETFS PALLADIUM TRUST (PALL) (CIK 0001459862),10-Q,2014-08-11
27209,1459862,ETFS PALLADIUM TRUST (PALL) (CIK 0001459862),10-Q,2014-05-12
27210,1459862,ETFS PALLADIUM TRUST (PALL) (CIK 0001459862),10-K,2014-02-28
27211,1459862,ETFS PALLADIUM TRUST (PALL) (CIK 0001459862),10-K/A,2014-02-28
27212,1459862,ETFS PALLADIUM TRUST (PALL) (CIK 0001459862),10-Q,2013-11-08
27213,1459862,ETFS PALLADIUM TRUST (PALL) (CIK 0001459862),10-Q,2013-08-08
27214,1459862,ETFS PALLADIUM TRUST (PALL) (CIK 0001459862),10-K/A,2013-06-04
27215,1459862,ETFS PALLADIUM TRUST (PALL) (CIK 0001459862),10-Q,2013-05-08
27216,1459862,ETFS PALLADIUM TRUST (PALL) (CIK 0001459862),10-K,2013-02-28
27217,1459862,ETFS PALLADIUM TRUST (PALL) (CIK 0001459862),10-Q,2012-11-09
27218,1459862,ETFS PALLADIUM TRUST (PALL) (CIK 0001459862),10-Q,2012-05-10
27219,1459862,ETFS PALLADIUM TRUST (PALL) (CIK 0001459862),10-K,2012-02-29
27220,1459862,ETFS PALLADIUM TRUST (PALL) (CIK 0001459862),10-Q,2011-11-09
27221,1459862,ETFS PALLADIUM TRUST (PALL) (CIK 0001459862),10-Q,2011-08-10
27222,1459862,ETFS PALLADIUM TRUST (PALL) (CIK 0001459862),10-Q,2011-05-13
27223,1459862,ETFS PALLADIUM TRUST (PALL) (CIK 0001459862),10-K,2011-03-28
27224,1459862,ETFS PALLADIUM TRUST (PALL) (CIK 0001459862),10-Q,2010-11-12
27225,1459862,ETFS PALLADIUM TRUST (PALL) (CIK 0001459862),10-Q,2010-08-13
27226,1459862,ETFS PALLADIUM TRUST (PALL) (CIK 0001459862),10-Q,2010-05-17
27227,1363294,"China Interactive Education, Inc. (CIK 0001363294)",10-Q,2010-11-19
27228,1363294,"China Interactive Education, Inc. (CIK 0001363294)",10-Q,2010-08-19
27229,1363294,"China Interactive Education, Inc. (CIK 0001363294)",10-Q/A,2010-06-15
27230,1363294,"China Interactive Education, Inc. (CIK 0001363294)",10-Q,2010-05-24
27231,1363294,"China Interactive Education, Inc. (CIK 0001363294)",10-K,2010-03-31
27232,1363294,"Find the World Interactive, Inc. (CIK 0001363294)",10-Q,2009-10-14
27233,1363294,"Find the World Interactive, Inc. (CIK 0001363294)",10-Q,2009-08-11
27234,1363294,"Find the World Interactive, Inc. (CIK 0001363294)",10-Q,2009-05-14
27235,1363294,"Find the World Interactive, Inc. (CIK 0001363294)",10-K,2009-04-10
27236,1363294,"Find the World Interactive, Inc. (CIK 0001363294)",10-Q,2008-11-10
27237,1363294,"Find the World Interactive, Inc. (CIK 0001363294)",10-Q,2008-08-18
27238,1828962,"Cricut, Inc. (CRCT) (CIK 0001828962)",10-Q,2022-11-09
27239,1828962,"Cricut, Inc. (CRCT) (CIK 0001828962)",10-Q,2022-08-10
27240,1828962,"Cricut, Inc. (CRCT) (CIK 0001828962)",10-Q,2022-05-11
27241,1828962,"Cricut, Inc. (CRCT) (CIK 0001828962)",10-K,2022-03-09
27242,1828962,"Cricut, Inc. (CRCT) (CIK 0001828962)",10-Q,2021-11-12
27243,1828962,"Cricut, Inc. (CRCT) (CIK 0001828962)",10-Q,2021-08-13
27244,1828962,"Cricut, Inc. (CRCT) (CIK 0001828962)",10-Q,2021-05-13
27245,1487798,ECA Marcellus Trust I (ECTM) (CIK 0001487798),10-Q,2022-11-14
27246,1487798,ECA Marcellus Trust I (ECTM) (CIK 0001487798),10-Q,2022-08-15
27247,1487798,ECA Marcellus Trust I (ECTM) (CIK 0001487798),10-Q,2022-05-13
27248,1487798,ECA Marcellus Trust I (ECTM) (CIK 0001487798),10-K,2022-03-24
27249,1487798,ECA Marcellus Trust I (ECTM) (CIK 0001487798),10-Q,2021-11-15
27250,1487798,ECA Marcellus Trust I (ECTM) (CIK 0001487798),10-Q,2021-08-16
27251,1487798,ECA Marcellus Trust I (ECTM) (CIK 0001487798),10-Q,2021-05-14
27252,1487798,ECA Marcellus Trust I (ECTM) (CIK 0001487798),10-K,2021-03-24
27253,1487798,"ECA Marcellus Trust I (ECT, ECTM) (CIK 0001487798)",10-Q,2020-11-16
27254,1487798,ECA Marcellus Trust I (ECT) (CIK 0001487798),10-Q,2020-08-14
27255,1487798,ECA Marcellus Trust I (ECT) (CIK 0001487798),10-Q,2020-05-15
27256,1487798,ECA Marcellus Trust I (ECT) (CIK 0001487798),10-K,2020-03-23
27257,1487798,ECA Marcellus Trust I (ECT) (CIK 0001487798),10-Q,2019-11-12
27258,1487798,ECA Marcellus Trust I (ECT) (CIK 0001487798),10-Q,2019-08-09
27259,1487798,ECA Marcellus Trust I (ECT) (CIK 0001487798),10-Q,2019-05-10
27260,1487798,ECA Marcellus Trust I (ECT) (CIK 0001487798),10-K,2019-03-18
27261,1487798,ECA Marcellus Trust I (ECT) (CIK 0001487798),10-Q,2018-11-09
27262,1487798,ECA Marcellus Trust I (ECT) (CIK 0001487798),10-Q,2018-08-09
27263,1487798,ECA Marcellus Trust I (ECT) (CIK 0001487798),10-Q,2018-05-10
27264,1487798,ECA Marcellus Trust I (ECT) (CIK 0001487798),10-K,2018-03-20
27265,1487798,ECA Marcellus Trust I (ECT) (CIK 0001487798),10-Q,2017-11-09
27266,1487798,ECA Marcellus Trust I (ECT) (CIK 0001487798),10-Q,2017-08-09
27267,1487798,ECA Marcellus Trust I (ECT) (CIK 0001487798),10-Q,2017-05-10
27268,1487798,ECA Marcellus Trust I (ECT) (CIK 0001487798),10-K,2017-03-10
27269,1487798,ECA Marcellus Trust I (ECT) (CIK 0001487798),10-Q,2016-11-09
27270,1487798,ECA Marcellus Trust I (ECT) (CIK 0001487798),10-Q,2016-08-08
27271,1487798,ECA Marcellus Trust I (ECT) (CIK 0001487798),10-Q,2016-05-10
27272,1487798,ECA Marcellus Trust I (ECT) (CIK 0001487798),10-K,2016-03-11
27273,1487798,ECA Marcellus Trust I (ECT) (CIK 0001487798),10-Q,2015-11-06
27274,1487798,ECA Marcellus Trust I (ECT) (CIK 0001487798),10-Q,2015-08-10
27275,1487798,ECA Marcellus Trust I (ECT) (CIK 0001487798),10-Q,2015-05-08
27276,1487798,ECA Marcellus Trust I (ECT) (CIK 0001487798),10-K,2015-03-16
27277,1487798,ECA Marcellus Trust I (ECT) (CIK 0001487798),10-Q,2014-11-07
27278,1487798,ECA Marcellus Trust I (ECT) (CIK 0001487798),10-Q,2014-05-09
27279,1487798,ECA Marcellus Trust I (ECT) (CIK 0001487798),10-K,2014-03-14
27280,1487798,ECA Marcellus Trust I (ECT) (CIK 0001487798),10-Q,2013-11-08
27281,1487798,ECA Marcellus Trust I (ECT) (CIK 0001487798),10-Q,2013-08-09
27282,1487798,ECA Marcellus Trust I (ECT) (CIK 0001487798),10-Q,2013-05-10
27283,1487798,ECA Marcellus Trust I (ECT) (CIK 0001487798),10-K,2013-03-15
27284,1487798,ECA Marcellus Trust I (ECT) (CIK 0001487798),10-Q,2012-11-09
27285,1487798,ECA Marcellus Trust I (ECT) (CIK 0001487798),10-K,2012-03-12
27286,1487798,ECA Marcellus Trust I (ECT) (CIK 0001487798),10-Q,2011-11-14
27287,1487798,ECA Marcellus Trust I (ECT) (CIK 0001487798),10-Q,2011-08-12
27288,1487798,ECA Marcellus Trust I (ECT) (CIK 0001487798),10-Q,2011-05-13
27289,1487798,ECA Marcellus Trust I (ECT) (CIK 0001487798),10-K,2011-03-01
27290,1487798,ECA Marcellus Trust I (ECT) (CIK 0001487798),10-Q,2010-11-12
27291,1487798,ECA Marcellus Trust I (ECT) (CIK 0001487798),10-Q,2010-08-16
27292,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-Q,2022-11-07
27293,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-Q,2022-08-05
27294,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-Q,2022-05-06
27295,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-K,2022-02-25
27296,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-Q,2021-11-05
27297,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-Q,2021-08-06
27298,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-Q,2021-05-07
27299,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-K/A,2021-03-08
27300,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-K,2021-02-26
27301,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-Q,2020-11-06
27302,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-Q,2020-08-07
27303,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-Q,2020-05-08
27304,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-K,2020-03-13
27305,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-Q,2019-11-08
27306,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-Q,2019-08-08
27307,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-Q,2019-05-09
27308,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-K,2019-02-28
27309,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-Q,2018-11-08
27310,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-Q,2018-08-08
27311,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-Q,2018-05-10
27312,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-K,2018-03-14
27313,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-Q,2017-11-06
27314,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-Q,2017-08-07
27315,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-Q,2017-05-05
27316,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-K,2017-03-10
27317,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-Q,2016-11-07
27318,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-Q,2016-08-05
27319,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-Q,2016-05-04
27320,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-K,2016-03-11
27321,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-Q,2015-11-06
27322,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-Q,2015-08-05
27323,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-Q,2015-05-07
27324,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-K/A,2015-03-31
27325,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-K,2015-03-16
27326,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-Q,2014-11-10
27327,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-Q,2014-08-11
27328,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-Q,2014-05-12
27329,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-K,2014-03-10
27330,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-Q,2013-11-12
27331,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-Q,2013-08-09
27332,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-Q,2013-05-10
27333,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-K,2013-03-13
27334,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-Q,2012-11-09
27335,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-Q/A,2012-07-03
27336,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-Q,2012-05-10
27337,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-K,2012-03-15
27338,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-Q,2011-11-14
27339,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-Q,2011-08-15
27340,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-Q,2011-05-16
27341,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-K,2011-03-30
27342,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-Q,2010-11-10
27343,1479247,"United States Commodity Index Funds Trust (CPER, USCI) (CIK 0001479247)",10-Q,2010-09-13
27344,1471824,"Teucrium Commodity Trust (CANE, CORN, DEFI, SOYB, TAGS, WEAT) (CIK 0001471824)",10-Q,2022-11-09
27345,1471824,"Teucrium Commodity Trust (CANE, CORN, SOYB, TAGS, WEAT) (CIK 0001471824)",10-Q,2022-08-09
27346,1471824,"Teucrium Commodity Trust (CANE, CORN, SOYB, TAGS, WEAT) (CIK 0001471824)",10-Q,2022-05-10
27347,1471824,"Teucrium Commodity Trust (CANE, CORN, SOYB, TAGS, WEAT) (CIK 0001471824)",10-K,2022-03-16
27348,1471824,"Teucrium Commodity Trust (CANE, CORN, SOYB, TAGS, WEAT) (CIK 0001471824)",10-Q,2021-11-09
27349,1471824,"Teucrium Commodity Trust (CANE, CORN, SOYB, TAGS, WEAT) (CIK 0001471824)",10-Q,2021-08-09
27350,1471824,"Teucrium Commodity Trust (CANE, CORN, SOYB, TAGS, WEAT) (CIK 0001471824)",10-Q,2021-05-10
27351,1471824,"Teucrium Commodity Trust (CANE, CORN, SOYB, TAGS, WEAT) (CIK 0001471824)",10-K,2021-03-16
27352,1471824,"Teucrium Commodity Trust (CANE, CORN, SOYB, TAGS, WEAT) (CIK 0001471824)",10-Q,2020-11-09
27353,1471824,"Teucrium Commodity Trust (CANE, CORN, SOYB, TAGS, WEAT) (CIK 0001471824)",10-Q,2020-08-07
27354,1471824,"Teucrium Commodity Trust (CANE, CORN, SOYB, TAGS, WEAT) (CIK 0001471824)",10-Q,2020-05-08
27355,1471824,"Teucrium Commodity Trust (CANE, CORN, SOYB, TAGS, WEAT) (CIK 0001471824)",10-K,2020-03-11
27356,1471824,"Teucrium Commodity Trust (CANE, CORN, SOYB, TAGS, WEAT) (CIK 0001471824)",10-Q,2019-11-08
27357,1471824,"Teucrium Commodity Trust (CANE, CORN, SOYB, TAGS, WEAT) (CIK 0001471824)",10-Q,2019-08-09
27358,1471824,"Teucrium Commodity Trust (CANE, CORN, SOYB, TAGS, WEAT) (CIK 0001471824)",10-Q,2019-05-10
27359,1471824,"Teucrium Commodity Trust (CANE, CORN, SOYB, TAGS, WEAT) (CIK 0001471824)",10-K,2019-03-15
27360,1471824,"Teucrium Commodity Trust (CANE, CORN, SOYB, TAGS, WEAT) (CIK 0001471824)",10-Q,2018-11-09
27361,1471824,"Teucrium Commodity Trust (CANE, CORN, SOYB, TAGS, WEAT) (CIK 0001471824)",10-Q,2018-08-09
27362,1471824,"Teucrium Commodity Trust (CANE, CORN, SOYB, TAGS, WEAT) (CIK 0001471824)",10-Q,2018-05-10
27363,1471824,"Teucrium Commodity Trust (CANE, CORN, SOYB, TAGS, WEAT) (CIK 0001471824)",10-K,2018-03-16
27364,1471824,"Teucrium Commodity Trust (CANE, CORN, SOYB, TAGS, WEAT) (CIK 0001471824)",10-Q,2017-11-09
27365,1471824,"Teucrium Commodity Trust (CANE, CORN, SOYB, TAGS, WEAT) (CIK 0001471824)",10-Q,2017-08-04
27366,1471824,"Teucrium Commodity Trust (CANE, CORN, SOYB, TAGS, WEAT) (CIK 0001471824)",10-Q,2017-05-10
27367,1471824,"Teucrium Commodity Trust (CANE, CORN, SOYB, TAGS, WEAT) (CIK 0001471824)",10-K,2017-03-16
27368,1471824,"Teucrium Commodity Trust (CANE, CORN, SOYB, TAGS, WEAT) (CIK 0001471824)",10-Q,2016-11-09
27369,1471824,"Teucrium Commodity Trust (CANE, CORN, SOYB, TAGS, WEAT) (CIK 0001471824)",10-Q,2016-08-09
27370,1471824,"Teucrium Commodity Trust (CANE, CORN, SOYB, TAGS, WEAT) (CIK 0001471824)",10-Q,2016-05-10
27371,1471824,"Teucrium Commodity Trust (CANE, CORN, SOYB, TAGS, WEAT) (CIK 0001471824)",10-K,2016-03-15
27372,1471824,"Teucrium Commodity Trust (CANE, CORN, SOYB, TAGS, WEAT) (CIK 0001471824)",10-Q,2015-11-09
27373,1471824,"Teucrium Commodity Trust (CANE, CORN, SOYB, TAGS, WEAT) (CIK 0001471824)",10-Q,2015-08-10
27374,1471824,"Teucrium Commodity Trust (CANE, CORN, SOYB, TAGS, WEAT) (CIK 0001471824)",10-Q,2015-05-11
27375,1471824,"Teucrium Commodity Trust (CANE, CORN, SOYB, TAGS, WEAT) (CIK 0001471824)",10-K,2015-03-16
27376,1471824,"Teucrium Commodity Trust (CANE, CORN, SOYB, TAGS, WEAT) (CIK 0001471824)",10-Q,2014-08-18
27377,1471824,"Teucrium Commodity Trust (CANE, CORN, SOYB, TAGS, WEAT) (CIK 0001471824)",10-Q,2014-05-12
27378,1471824,"Teucrium Commodity Trust (CANE, CORN, SOYB, TAGS, WEAT) (CIK 0001471824)",10-K,2014-03-17
27379,1471824,"Teucrium Commodity Trust (CANE, CORN, SOYB, TAGS, WEAT) (CIK 0001471824)",10-Q,2013-08-09
27380,1471824,"Teucrium Commodity Trust (CANE, CORN, SOYB, TAGS, WEAT) (CIK 0001471824)",10-Q,2013-05-10
27381,1471824,"Teucrium Commodity Trust (CANE, CORN, SOYB, TAGS, WEAT) (CIK 0001471824)",10-K,2013-03-18
27382,1471824,"Teucrium Commodity Trust (CANE, CORN, SOYB, TAGS, WEAT) (CIK 0001471824)",10-Q,2012-11-09
27383,1471824,"Teucrium Commodity Trust (CANE, CORN, SOYB, TAGS, WEAT) (CIK 0001471824)",10-Q,2012-05-09
27384,1471824,"Teucrium Commodity Trust (CANE, CORN, SOYB, TAGS, WEAT) (CIK 0001471824)",10-K/A,2012-04-25
27385,1471824,"Teucrium Commodity Trust (CANE, CORN, SOYB, TAGS, WEAT) (CIK 0001471824)",10-K,2012-03-30
27386,1471824,"Teucrium Commodity Trust (CANE, CORN, SOYB, TAGS, WEAT) (CIK 0001471824)",10-Q,2011-11-14
27387,1471824,"Teucrium Commodity Trust (CANE, CORN, SOYB, TAGS, WEAT) (CIK 0001471824)",10-Q/A,2011-09-02
27388,1471824,"Teucrium Commodity Trust (CANE, CORN, SOYB, TAGS, WEAT) (CIK 0001471824)",10-Q,2011-08-05
27389,1471824,"Teucrium Commodity Trust (CANE, CORN, SOYB, TAGS, WEAT) (CIK 0001471824)",10-Q,2011-05-16
27390,1471824,"Teucrium Commodity Trust (CANE, CORN, SOYB, TAGS, WEAT) (CIK 0001471824)",10-K/A,2011-04-28
27391,1471824,"Teucrium Commodity Trust (CANE, CORN, SOYB, TAGS, WEAT) (CIK 0001471824)",10-K,2011-03-29
27392,1471824,"Teucrium Commodity Trust (CANE, CORN, SOYB, TAGS, WEAT) (CIK 0001471824)",10-Q,2010-11-12
27393,1471824,"Teucrium Commodity Trust (CANE, CORN, SOYB, TAGS, WEAT) (CIK 0001471824)",10-Q,2010-08-13
27394,1118974,"30DC, INC. (CIK 0001118974)",10-Q,2016-05-16
27395,1118974,"30DC, INC. (CIK 0001118974)",10-Q,2016-02-10
27396,1118974,"30DC, INC. (CIK 0001118974)",10-Q,2016-01-08
27397,1118974,"30DC, INC. (CIK 0001118974)",10-K,2015-11-17
27398,1118974,"30DC, INC. (CIK 0001118974)",10-Q,2015-05-13
27399,1118974,"30DC, INC. (CIK 0001118974)",10-Q,2015-02-12
27400,1118974,"30DC, INC. (CIK 0001118974)",10-Q,2014-11-14
27401,1118974,"30DC, INC. (CIK 0001118974)",10-K,2014-10-10
27402,1118974,"30DC, INC. (CIK 0001118974)",10-Q,2014-05-14
27403,1118974,"30DC, INC. (CIK 0001118974)",10-Q/A,2014-05-14
27404,1118974,"30DC, INC. (CIK 0001118974)",10-K/A,2014-04-04
27405,1118974,"30DC, INC. (CIK 0001118974)",10-K/A,2014-03-26
27406,1118974,"30DC, INC. (CIK 0001118974)",10-Q,2014-01-14
27407,1118974,"30DC, INC. (CIK 0001118974)",10-K,2013-12-23
27408,1118974,"30DC, INC. (CIK 0001118974)",10-Q,2013-10-24
27409,1118974,"30DC, INC. (CIK 0001118974)",10-Q,2013-10-15
27410,1118974,"30DC, INC. (CIK 0001118974)",10-Q,2013-07-16
27411,1118974,"30DC, INC. (CIK 0001118974)",10-K,2013-06-03
27412,1118974,"30DC, INC. (CIK 0001118974)",10-K/A,2013-06-03
27413,1118974,"30DC, INC. (CIK 0001118974)",10-Q,2012-08-02
27414,1118974,"30DC, INC. (CIK 0001118974)",10-Q,2012-04-20
27415,1118974,"30DC, INC. (CIK 0001118974)",10-Q,2012-01-31
27416,1118974,"30DC, INC. (CIK 0001118974)",10-K,2011-12-13
27417,1118974,"30DC, INC. (CIK 0001118974)",10-Q,2011-09-20
27418,1118974,"30DC, INC. (CIK 0001118974)",10-Q,2011-09-20
27419,1118974,"30DC, INC. (CIK 0001118974)",10-Q,2011-08-31
27420,1118974,"INFINITY CAPITAL GROUP, INC. (CIK 0001118974)",10-Q,2010-08-12
27421,1118974,"INFINITY CAPITAL GROUP, INC. (CIK 0001118974)",10-Q,2010-05-17
27422,1118974,"INFINITY CAPITAL GROUP, INC. (CIK 0001118974)",10-K,2010-03-31
27423,1118974,"INFINITY CAPITAL GROUP, INC. (CIK 0001118974)",10-Q,2009-11-16
27424,1118974,"INFINITY CAPITAL GROUP, INC. (CIK 0001118974)",10-Q,2009-08-19
27425,1118974,"INFINITY CAPITAL GROUP, INC. (CIK 0001118974)",10-Q,2009-05-20
27426,1118974,"INFINITY CAPITAL GROUP, INC. (CIK 0001118974)",10-K,2009-03-31
27427,1118974,"INFINITY CAPITAL GROUP, INC. (CIK 0001118974)",10-Q,2008-11-14
27428,1118974,"INFINITY CAPITAL GROUP, INC. (CIK 0001118974)",10-Q,2008-08-13
27429,1118974,"INFINITY CAPITAL GROUP, INC. (CIK 0001118974)",10-Q,2008-05-15
27430,1345801,Nuveen Diversified Commodity Fund (CIK 0001345801),10-Q,2016-11-08
27431,1345801,Nuveen Diversified Commodity Fund (CIK 0001345801),10-Q,2016-08-04
27432,1345801,Nuveen Diversified Commodity Fund (CIK 0001345801),10-Q,2016-05-09
27433,1345801,Nuveen Diversified Commodity Fund (CIK 0001345801),10-K,2016-03-14
27434,1345801,Nuveen Diversified Commodity Fund (CIK 0001345801),10-Q,2015-11-05
27435,1345801,Nuveen Diversified Commodity Fund (CIK 0001345801),10-Q,2015-08-07
27436,1345801,Nuveen Diversified Commodity Fund (CIK 0001345801),10-Q,2015-05-07
27437,1345801,Nuveen Diversified Commodity Fund (CIK 0001345801),10-K,2015-03-13
