,CIK,Company_Name,Filing,Date,Hedge_Positive,Hedge_FalsePositive
2074,1063699,ALLIANCE LAUNDRY SYSTEMS LLC (CIK 0001063699),10-Q,2001-10-31,1,
2075,1063699,ALLIANCE LAUNDRY SYSTEMS LLC (CIK 0001063699),10-K,2002-03-06,1,
2076,1063699,ALLIANCE LAUNDRY SYSTEMS LLC (CIK 0001063699),10-K,2002-03-06,1,
2077,1063699,ALLIANCE LAUNDRY SYSTEMS LLC (CIK 0001063699),10-Q,2002-05-01,1,
2078,1063699,ALLIANCE LAUNDRY SYSTEMS LLC (CIK 0001063699),10-Q,2002-08-07,1,
2079,1063698,ALLIANCE LAUNDRY HOLDINGS LLC (CIK 0001063698),10-Q,2002-11-06,1,
2080,1063699,ALLIANCE LAUNDRY SYSTEMS LLC (CIK 0001063699),10-Q,2003-05-07,1,
2081,1063697,ALLIANCE LAUNDRY CORP (CIK 0001063697),10-Q,2003-08-07,1,
2082,1063697,ALLIANCE LAUNDRY CORP (CIK 0001063697),10-Q,2003-11-12,1,
2083,1063697,ALLIANCE LAUNDRY CORP (CIK 0001063697),10-K,2004-03-08,1,
2084,1063697,ALLIANCE LAUNDRY CORP (CIK 0001063697),10-Q,2004-05-06,1,
2085,1063697,ALLIANCE LAUNDRY CORP (CIK 0001063697),10-Q,2004-08-04,1,
2086,1063697,ALLIANCE LAUNDRY CORP (CIK 0001063697),10-Q,2004-10-29,1,
2087,1063697,ALLIANCE LAUNDRY CORP (CIK 0001063697),10-K,2005-03-18,1,
2088,1063697,ALLIANCE LAUNDRY CORP (CIK 0001063697),10-Q,2005-05-13,1,
2089,1063697,ALLIANCE LAUNDRY CORP (CIK 0001063697),10-Q,2005-08-10,1,
2090,1063697,ALLIANCE LAUNDRY CORP (CIK 0001063697),10-Q,2005-08-10,1,
2091,1063697,ALLIANCE LAUNDRY CORP (CIK 0001063697),10-Q,2005-08-10,1,
2092,1063697,ALLIANCE LAUNDRY CORP (CIK 0001063697),10-Q,2005-11-10,1,
2093,1063699,ALLIANCE LAUNDRY SYSTEMS LLC (CIK 0001063699),10-K,2006-03-09,1,
2094,1063699,ALLIANCE LAUNDRY SYSTEMS LLC (CIK 0001063699),10-Q,2006-05-10,1,
2095,1063699,ALLIANCE LAUNDRY SYSTEMS LLC (CIK 0001063699),10-Q,2006-08-10,1,
2096,1063699,ALLIANCE LAUNDRY SYSTEMS LLC (CIK 0001063699),10-Q,2006-11-14,1,
2097,1063697,ALLIANCE LAUNDRY CORP (CIK 0001063697),10-K,2007-03-20,1,
2098,1063698,ALLIANCE LAUNDRY HOLDINGS LLC (CIK 0001063698),10-Q,2007-05-11,1,
2099,1063699,ALLIANCE LAUNDRY SYSTEMS LLC (CIK 0001063699),10-K/A,2007-10-26,1,
2100,1063698,ALLIANCE LAUNDRY HOLDINGS LLC (CIK 0001063698),10-Q/A,2007-10-26,1,
2101,1063698,ALLIANCE LAUNDRY HOLDINGS LLC (CIK 0001063698),10-Q,2007-11-05,1,
2102,1063698,ALLIANCE LAUNDRY HOLDINGS LLC (CIK 0001063698),10-Q,2007-11-13,1,
2103,1063699,ALLIANCE LAUNDRY SYSTEMS LLC (CIK 0001063699),10-K,2008-03-11,1,
2104,1063697,ALLIANCE LAUNDRY CORP (CIK 0001063697),10-Q,2008-05-09,1,
2105,1063698,ALLIANCE LAUNDRY HOLDINGS LLC (CIK 0001063698),10-Q,2008-08-07,1,
2106,1063698,ALLIANCE LAUNDRY HOLDINGS LLC (CIK 0001063698),10-Q,2008-11-06,1,
2107,1063698,ALLIANCE LAUNDRY HOLDINGS LLC (CIK 0001063698),10-K,2009-03-10,1,
2108,1063697,ALLIANCE LAUNDRY CORP (CIK 0001063697),10-Q,2009-05-11,1,
2109,1063697,ALLIANCE LAUNDRY CORP (CIK 0001063697),10-Q,2009-08-11,1,
2110,1063697,ALLIANCE LAUNDRY CORP (CIK 0001063697),10-Q,2009-08-11,1,
2111,1063697,ALLIANCE LAUNDRY CORP (CIK 0001063697),10-Q,2009-08-11,1,
2112,1063697,ALLIANCE LAUNDRY CORP (CIK 0001063697),10-Q,2009-08-11,1,
2113,1063697,ALLIANCE LAUNDRY CORP (CIK 0001063697),10-Q,2009-11-09,1,
2114,1063697,ALLIANCE LAUNDRY CORP (CIK 0001063697),10-K,2010-03-08,1,
2115,1063697,ALLIANCE LAUNDRY CORP (CIK 0001063697),10-Q,2010-05-10,1,
2116,1063697,ALLIANCE LAUNDRY CORP (CIK 0001063697),10-Q,2010-08-10,1,
2117,1063699,ALLIANCE LAUNDRY SYSTEMS LLC (CIK 0001063699),10-Q,2001-05-02,1,
2118,1063697,ALLIANCE LAUNDRY CORP (CIK 0001063697),10-Q,2001-08-02,1,
2119,1063699,ALLIANCE LAUNDRY SYSTEMS LLC (CIK 0001063699),10-Q,2001-10-31,1,
2120,1063699,ALLIANCE LAUNDRY SYSTEMS LLC (CIK 0001063699),10-K,2002-03-06,1,
2121,1063699,ALLIANCE LAUNDRY SYSTEMS LLC (CIK 0001063699),10-K,2002-03-06,1,
2122,1063699,ALLIANCE LAUNDRY SYSTEMS LLC (CIK 0001063699),10-Q,2002-05-01,1,
2123,1063699,ALLIANCE LAUNDRY SYSTEMS LLC (CIK 0001063699),10-Q,2002-08-07,1,
2124,1063698,ALLIANCE LAUNDRY HOLDINGS LLC (CIK 0001063698),10-Q,2002-11-06,1,
2125,1063699,ALLIANCE LAUNDRY SYSTEMS LLC (CIK 0001063699),10-Q,2003-05-07,1,
2126,1063697,ALLIANCE LAUNDRY CORP (CIK 0001063697),10-Q,2003-08-07,1,
2127,1063697,ALLIANCE LAUNDRY CORP (CIK 0001063697),10-Q,2003-11-12,1,
2128,1063697,ALLIANCE LAUNDRY CORP (CIK 0001063697),10-K,2004-03-08,1,
2129,1063697,ALLIANCE LAUNDRY CORP (CIK 0001063697),10-Q,2004-05-06,1,
2130,1063697,ALLIANCE LAUNDRY CORP (CIK 0001063697),10-Q,2004-08-04,1,
2131,1063697,ALLIANCE LAUNDRY CORP (CIK 0001063697),10-Q,2004-10-29,1,
2132,1063697,ALLIANCE LAUNDRY CORP (CIK 0001063697),10-K,2005-03-18,1,
2133,1063697,ALLIANCE LAUNDRY CORP (CIK 0001063697),10-Q,2005-05-13,1,
2134,1063697,ALLIANCE LAUNDRY CORP (CIK 0001063697),10-Q,2005-08-10,1,
2135,1063697,ALLIANCE LAUNDRY CORP (CIK 0001063697),10-Q,2005-08-10,1,
2136,1063697,ALLIANCE LAUNDRY CORP (CIK 0001063697),10-Q,2005-08-10,1,
2137,1063697,ALLIANCE LAUNDRY CORP (CIK 0001063697),10-Q,2005-11-10,1,
2138,1063699,ALLIANCE LAUNDRY SYSTEMS LLC (CIK 0001063699),10-K,2006-03-09,1,
2139,1063699,ALLIANCE LAUNDRY SYSTEMS LLC (CIK 0001063699),10-Q,2006-05-10,1,
2140,1063699,ALLIANCE LAUNDRY SYSTEMS LLC (CIK 0001063699),10-Q,2006-08-10,1,
2141,1063699,ALLIANCE LAUNDRY SYSTEMS LLC (CIK 0001063699),10-Q,2006-11-14,1,
2142,1063697,ALLIANCE LAUNDRY CORP (CIK 0001063697),10-K,2007-03-20,1,
2143,1063698,ALLIANCE LAUNDRY HOLDINGS LLC (CIK 0001063698),10-Q,2007-05-11,1,
2144,1063699,ALLIANCE LAUNDRY SYSTEMS LLC (CIK 0001063699),10-K/A,2007-10-26,1,
2145,1063698,ALLIANCE LAUNDRY HOLDINGS LLC (CIK 0001063698),10-Q/A,2007-10-26,1,
2146,1063698,ALLIANCE LAUNDRY HOLDINGS LLC (CIK 0001063698),10-Q,2007-11-05,1,
2147,1063698,ALLIANCE LAUNDRY HOLDINGS LLC (CIK 0001063698),10-Q,2007-11-13,1,
2148,1063699,ALLIANCE LAUNDRY SYSTEMS LLC (CIK 0001063699),10-K,2008-03-11,1,
2149,1063697,ALLIANCE LAUNDRY CORP (CIK 0001063697),10-Q,2008-05-09,1,
2150,1063698,ALLIANCE LAUNDRY HOLDINGS LLC (CIK 0001063698),10-Q,2008-08-07,1,
2151,1063698,ALLIANCE LAUNDRY HOLDINGS LLC (CIK 0001063698),10-Q,2008-11-06,1,
2152,1063698,ALLIANCE LAUNDRY HOLDINGS LLC (CIK 0001063698),10-K,2009-03-10,1,
2153,1063697,ALLIANCE LAUNDRY CORP (CIK 0001063697),10-Q,2009-05-11,1,
2154,1063697,ALLIANCE LAUNDRY CORP (CIK 0001063697),10-Q,2009-08-11,1,
2155,1063697,ALLIANCE LAUNDRY CORP (CIK 0001063697),10-Q,2009-08-11,1,
2156,1063697,ALLIANCE LAUNDRY CORP (CIK 0001063697),10-Q,2009-08-11,1,
2157,1063697,ALLIANCE LAUNDRY CORP (CIK 0001063697),10-Q,2009-08-11,1,
2158,1063697,ALLIANCE LAUNDRY CORP (CIK 0001063697),10-Q,2009-11-09,1,
2159,1063697,ALLIANCE LAUNDRY CORP (CIK 0001063697),10-K,2010-03-08,1,
2160,1063697,ALLIANCE LAUNDRY CORP (CIK 0001063697),10-Q,2010-05-10,1,
2161,1063697,ALLIANCE LAUNDRY CORP (CIK 0001063697),10-Q,2010-08-10,1,
2162,1041645,CARPENTER W R NORTH AMERICA INC (CIK 0001041645),10-K,2000-10-10,1,
2163,1041645,CARPENTER W R NORTH AMERICA INC (CIK 0001041645),10-K,2001-10-16,1,
2164,1037478,FONDA GROUP INC (CIK 0001037478),10-K,2001-11-30,1,
2165,1169684,MOBILE SERVICES GROUP INC (CIK 0001169684),10-Q,2007-12-17,1,
2166,1169684,MOBILE SERVICES GROUP INC (CIK 0001169684),10-K,2008-03-19,1,
2167,948973,MOBILE STORAGE GROUP INC (CIK 0000948973),10-Q,2008-05-08,1,
2168,1169684,MOBILE SERVICES GROUP INC (CIK 0001169684),10-Q,2007-12-17,1,
2169,1169684,MOBILE SERVICES GROUP INC (CIK 0001169684),10-K,2008-03-19,1,
2170,948973,MOBILE STORAGE GROUP INC (CIK 0000948973),10-Q,2008-05-08,1,
2171,1063018,ISG RESOURCES INC (CIK 0001063018),10-Q,2000-08-14,1,
2172,1065418,KEY COMPONENTS LLC (CIK 0001065418),10-Q,2000-11-13,1,
2173,1059851,KMC TELECOM HOLDINGS INC (CIK 0001059851),10-Q,2000-08-11,1,
2174,1059851,KMC TELECOM HOLDINGS INC (CIK 0001059851),10-Q,2000-11-14,1,
2175,1059851,KMC TELECOM HOLDINGS INC (CIK 0001059851),10-K,2001-04-17,1,
2176,1059851,KMC TELECOM HOLDINGS INC (CIK 0001059851),10-Q,2001-05-15,1,
2177,1059851,KMC TELECOM HOLDINGS INC (CIK 0001059851),10-Q,2001-08-14,1,
2178,1059851,KMC TELECOM HOLDINGS INC (CIK 0001059851),10-Q,2001-11-09,1,
2179,1059851,KMC TELECOM HOLDINGS INC (CIK 0001059851),10-Q,2002-06-03,1,
2180,1043958,OMEGA CABINETS LTD (CIK 0001043958),10-Q,2001-05-15,1,
2181,1043958,OMEGA CABINETS LTD (CIK 0001043958),10-Q/A,2001-05-16,1,
2182,1043958,OMEGA CABINETS LTD (CIK 0001043958),10-Q,2001-08-14,1,
2183,1043958,OMEGA CABINETS LTD (CIK 0001043958),10-Q,2001-11-09,1,
2184,1086478,PRECISION PARTNERS INC (CIK 0001086478),10-K,2002-03-25,1,
2185,202930,PRINTPACK INC (CIK 0000202930),10-Q,2001-11-13,1,
2186,202930,PRINTPACK INC (CIK 0000202930),10-Q,2002-02-11,1,
2187,1086775,VOLUME SERVICES AMERICA INC (CIK 0001086775),10-Q,2001-05-18,1,
2188,1086775,VOLUME SERVICES AMERICA INC (CIK 0001086775),10-Q,2001-08-16,1,
2189,1086775,VOLUME SERVICES AMERICA INC (CIK 0001086775),10-Q,2001-11-16,1,
2190,1086775,VOLUME SERVICES AMERICA INC (CIK 0001086775),10-K,2002-03-28,1,
2191,1086775,VOLUME SERVICES AMERICA INC (CIK 0001086775),10-K,2003-03-21,1,
2192,868016,SUMMIT SECURITIES INC /ID/ (CIK 0000868016),10-K,2002-12-31,1,
2193,868016,SUMMIT SECURITIES INC /ID/ (CIK 0000868016),10-Q,2003-02-14,1,
2194,868016,SUMMIT SECURITIES INC /ID/ (CIK 0000868016),10-Q,2003-05-16,1,
2195,868016,SUMMIT SECURITIES INC /ID/ (CIK 0000868016),10-Q,2003-08-18,1,
2196,1173911,ENBRIDGE ENERGY MANAGEMENT L L C (CIK 0001173911),10-K,2006-02-23,1,
2197,1173911,ENBRIDGE ENERGY MANAGEMENT L L C (CIK 0001173911),10-K,2007-02-22,1,
2198,1173911,ENBRIDGE ENERGY MANAGEMENT L L C (CIK 0001173911),10-Q,2007-10-30,1,
2199,1173911,ENBRIDGE ENERGY MANAGEMENT L L C (CIK 0001173911),10-K,2008-02-21,1,
2200,1173911,ENBRIDGE ENERGY MANAGEMENT L L C (CIK 0001173911),10-Q,2008-04-29,1,
2201,1173911,ENBRIDGE ENERGY MANAGEMENT L L C (CIK 0001173911),10-Q,2008-07-29,1,
2202,1173911,ENBRIDGE ENERGY MANAGEMENT L L C (CIK 0001173911),10-Q,2008-10-31,1,
2203,1173911,ENBRIDGE ENERGY MANAGEMENT L L C (CIK 0001173911),10-K,2009-02-19,1,
2204,1173911,ENBRIDGE ENERGY MANAGEMENT L L C (CIK 0001173911),10-Q,2009-05-05,1,
2205,1173911,ENBRIDGE ENERGY MANAGEMENT L L C (CIK 0001173911),10-Q,2009-07-27,1,
2206,1173911,ENBRIDGE ENERGY MANAGEMENT L L C (CIK 0001173911),10-Q,2009-11-04,1,
2207,1173911,ENBRIDGE ENERGY MANAGEMENT L L C (CIK 0001173911),10-K,2010-02-19,1,
2208,1173911,ENBRIDGE ENERGY MANAGEMENT L L C (CIK 0001173911),10-Q,2010-04-29,1,
2209,1173911,ENBRIDGE ENERGY MANAGEMENT L L C (CIK 0001173911),10-Q,2010-07-27,1,
2210,1173911,ENBRIDGE ENERGY MANAGEMENT L L C (CIK 0001173911),10-Q,2010-10-29,1,
2211,1173911,ENBRIDGE ENERGY MANAGEMENT L L C (CIK 0001173911),10-K,2011-02-18,1,
2212,1173911,ENBRIDGE ENERGY MANAGEMENT L L C (CIK 0001173911),10-Q,2011-04-29,1,
2213,1173911,ENBRIDGE ENERGY MANAGEMENT L L C (CIK 0001173911),10-Q,2011-10-31,1,
2214,1173911,ENBRIDGE ENERGY MANAGEMENT L L C (CIK 0001173911),10-K,2012-03-13,1,
2215,1173911,ENBRIDGE ENERGY MANAGEMENT L L C (CIK 0001173911),10-Q,2012-05-01,1,
2216,1173911,ENBRIDGE ENERGY MANAGEMENT L L C (CIK 0001173911),10-Q,2012-07-31,1,
2217,1173911,ENBRIDGE ENERGY MANAGEMENT L L C (CIK 0001173911),10-Q,2012-11-01,1,
2218,1173911,ENBRIDGE ENERGY MANAGEMENT L L C (CIK 0001173911),10-K,2013-02-15,1,
2219,1173911,ENBRIDGE ENERGY MANAGEMENT L L C (CIK 0001173911),10-Q,2013-07-31,1,
2220,1173911,ENBRIDGE ENERGY MANAGEMENT L L C (CIK 0001173911),10-Q,2013-10-31,1,
2221,1173911,ENBRIDGE ENERGY MANAGEMENT L L C (CIK 0001173911),10-Q,2014-05-02,1,
2222,1173911,ENBRIDGE ENERGY MANAGEMENT L L C (CIK 0001173911),10-Q,2014-08-01,1,
2223,1173911,ENBRIDGE ENERGY MANAGEMENT L L C (CIK 0001173911),10-K,2015-02-18,1,
2224,1173911,ENBRIDGE ENERGY MANAGEMENT L L C (CIK 0001173911),10-Q,2015-05-01,1,
2225,1173911,ENBRIDGE ENERGY MANAGEMENT L L C (CIK 0001173911),10-Q,2015-07-31,1,
2226,1173911,ENBRIDGE ENERGY MANAGEMENT L L C (CIK 0001173911),10-Q,2015-10-30,1,
2227,1173911,ENBRIDGE ENERGY MANAGEMENT L L C (CIK 0001173911),10-K,2016-02-17,1,
2228,1173911,ENBRIDGE ENERGY MANAGEMENT L L C (CIK 0001173911),10-Q,2016-05-02,1,
2229,1173911,ENBRIDGE ENERGY MANAGEMENT L L C (CIK 0001173911),10-Q,2016-07-29,1,
2230,1173911,ENBRIDGE ENERGY MANAGEMENT L L C (CIK 0001173911),10-Q,2016-10-31,1,
2231,1173911,ENBRIDGE ENERGY MANAGEMENT L L C (CIK 0001173911),10-K,2017-02-17,1,
2232,1173911,ENBRIDGE ENERGY MANAGEMENT L L C (CIK 0001173911),10-Q,2017-05-10,1,
2233,1173911,ENBRIDGE ENERGY MANAGEMENT L L C (CIK 0001173911),10-Q,2017-08-03,1,
2234,1173911,ENBRIDGE ENERGY MANAGEMENT L L C (CIK 0001173911),10-K,2018-02-16,1,
2235,1175790,WESTERN UNITED HOLDING CO (CIK 0001175790),10-K,2002-12-31,1,
2236,1175790,WESTERN UNITED HOLDING CO (CIK 0001175790),10-Q,2003-02-14,1,
2237,1175790,WESTERN UNITED HOLDING CO (CIK 0001175790),10-Q,2003-05-16,1,
2238,1175790,WESTERN UNITED HOLDING CO (CIK 0001175790),10-Q,2003-08-18,1,
2239,1126499,CRYSTAL DECISIONS INC (CIK 0001126499),10-Q,2002-11-12,1,
2240,1290075,"Nalco American Holding, Inc. (CIK 0001290075)",10-K,2005-03-24,1,
2241,1290075,"Nalco American Holding, Inc. (CIK 0001290075)",10-K,2005-03-24,1,
2242,1222333,SPDR GOLD TRUST (GLD) (CIK 0001222333),10-K,2019-11-25,1,
2243,1222333,SPDR GOLD TRUST (GLD) (CIK 0001222333),10-K,2020-11-24,1,
2244,1222333,SPDR GOLD TRUST (GLD) (CIK 0001222333),10-K,2021-11-24,1,
2245,1290719,CBD Media Holdings LLC (CIK 0001290719),10-K,2005-03-31,1,
2246,1290719,CBD Media Holdings LLC (CIK 0001290719),10-Q,2005-05-16,1,
2247,1290719,CBD Media Holdings LLC (CIK 0001290719),10-Q,2005-08-12,1,
2248,1290719,CBD Media Holdings LLC (CIK 0001290719),10-Q,2005-11-10,1,
2249,1290719,CBD Media Holdings LLC (CIK 0001290719),10-K,2006-04-03,1,
2250,1019504,FRONTIERVISION OPERATING PARTNERS LP (CIK 0001019504),10-Q,2000-08-14,1,
2251,1019504,FRONTIERVISION OPERATING PARTNERS LP (CIK 0001019504),10-Q,2000-11-14,1,
2252,1019504,FRONTIERVISION OPERATING PARTNERS LP (CIK 0001019504),10-K,2001-04-02,1,
2253,1019504,FRONTIERVISION OPERATING PARTNERS LP (CIK 0001019504),10-Q,2001-05-15,1,
2254,1019504,FRONTIERVISION OPERATING PARTNERS LP (CIK 0001019504),10-Q,2001-08-14,1,
2255,1019504,FRONTIERVISION OPERATING PARTNERS LP (CIK 0001019504),10-Q,2001-11-14,1,
2256,1349120,"Hawaiian Telcom Communications, Inc. (CIK 0001349120)",10-Q,2006-05-15,1,
2257,1349120,"Hawaiian Telcom Communications, Inc. (CIK 0001349120)",10-Q,2006-08-14,1,
2258,1349120,"Hawaiian Telcom Communications, Inc. (CIK 0001349120)",10-Q,2006-11-14,1,
2259,1349120,"Hawaiian Telcom Communications, Inc. (CIK 0001349120)",10-K,2007-04-02,1,
2260,1349120,"Hawaiian Telcom Communications, Inc. (CIK 0001349120)",10-Q,2007-05-15,1,
2261,1349120,"Hawaiian Telcom Communications, Inc. (CIK 0001349120)",10-Q,2007-08-14,1,
2262,1349120,"Hawaiian Telcom Communications, Inc. (CIK 0001349120)",10-Q,2007-11-14,1,
2263,1349120,"Hawaiian Telcom Communications, Inc. (CIK 0001349120)",10-K,2008-03-31,1,
2264,1349120,"Hawaiian Telcom Communications, Inc. (CIK 0001349120)",10-Q,2008-05-15,1,
2265,1349120,"Hawaiian Telcom Communications, Inc. (CIK 0001349120)",10-Q,2008-08-13,1,
2266,1349120,"Hawaiian Telcom Communications, Inc. (CIK 0001349120)",10-Q/A,2008-09-03,1,
2267,1349120,"Hawaiian Telcom Communications, Inc. (CIK 0001349120)",10-Q,2008-11-14,1,
2268,46216,GTE HAWAIIAN TELEPHONE CO INC (CIK 0000046216),10-Q,2000-08-14,1,
2269,46216,VERIZON HAWAII INC (CIK 0000046216),10-Q,2000-11-14,1,
2270,1341769,"Grubb & Ellis Realty Advisors, Inc. (CIK 0001341769)",10-K,2007-09-13,1,
2271,1341769,"Grubb & Ellis Realty Advisors, Inc. (CIK 0001341769)",10-K/A,2007-10-29,1,
2272,1223862,INFOBLOX INC (CIK 0001223862),10-Q,2016-03-03,1,
2273,1325945,"Innophos Investment Holdings, Inc. (CIK 0001325945)",10-Q,2006-08-11,1,
2274,1325945,"Innophos Investment Holdings, Inc. (CIK 0001325945)",10-Q,2006-11-14,1,
2275,1364727,"Network Communications, Inc. (CIK 0001364727)",10-Q,2006-10-20,1,
2276,1364727,"Network Communications, Inc. (CIK 0001364727)",10-Q,2007-01-17,1,
2277,1364727,"Network Communications, Inc. (CIK 0001364727)",10-K,2007-06-08,1,
2278,1364727,"Network Communications, Inc. (CIK 0001364727)",10-Q,2007-10-18,1,
2279,1364727,"Network Communications, Inc. (CIK 0001364727)",10-Q,2007-10-18,1,
2280,1364727,"Network Communications, Inc. (CIK 0001364727)",10-K,2008-06-19,1,
2281,1380501,"Quadra Realty Trust, Inc. (CIK 0001380501)",10-Q,2007-05-15,1,
2282,1380501,"Quadra Realty Trust, Inc. (CIK 0001380501)",10-Q,2007-08-14,1,
2283,1380501,"Quadra Realty Trust, Inc. (CIK 0001380501)",10-Q,2007-11-13,1,
2284,1428779,Voip Talk Inc (CIK 0001428779),10-Q,2008-05-15,1,
2285,1428779,Voip Talk Inc (CIK 0001428779),10-Q,2008-08-13,1,
2286,1428779,Voip Talk Inc (CIK 0001428779),10-Q,2008-11-13,1,
2287,1425355,"Mill City Ventures III, Ltd (CIK 0001425355)",10-Q,2013-05-15,1,
2288,1425355,"Mill City Ventures III, Ltd (CIK 0001425355)",10-Q,2013-08-14,1,
2289,1425355,"Mill City Ventures III, Ltd (CIK 0001425355)",10-Q,2013-11-13,1,
2290,913358,TATHAM OFFSHORE INC (CIK 0000913358),10-K,2000-09-28,1,
2291,1483173,Tops Holding Corp (CIK 0001483173),10-Q,2010-11-22,1,
2292,1483173,Tops Holding Corp (CIK 0001483173),10-K,2011-03-31,1,
2293,1483173,Tops Holding Corp (CIK 0001483173),10-Q,2011-06-06,1,
2294,1483173,Tops Holding Corp (CIK 0001483173),10-Q,2011-08-29,1,
2295,1483173,Tops Holding Corp (CIK 0001483173),10-Q,2011-11-21,1,
2296,1483173,Tops Holding Corp (CIK 0001483173),10-K,2012-03-29,1,
2297,1356711,CPG INTERNATIONAL INC. (CIK 0001356711),10-K,2007-03-29,1,
2298,1356711,CPG INTERNATIONAL INC. (CIK 0001356711),10-K,2007-03-29,1,
2299,1284143,LEHMAN ABS CORP GOLDMAN SACHS CAP 1 SEC BACKED SER 2004-6 (CIK 0001284143),10-K,2017-03-29,1,
2300,1284143,LEHMAN ABS CORP GOLDMAN SACHS CAP 1 SEC BACKED SER 2004-6 (CIK 0001284143),10-K,2017-03-29,1,
2301,1294808,PPLUS Trust Series GSC-2 (CIK 0001294808),10-K,2006-03-30,1,
2302,1294808,PPLUS Trust Series GSC-2 (CIK 0001294808),10-K,2007-03-26,1,
2303,1294808,PPLUS Trust Series GSC-2 (CIK 0001294808),10-K,2008-03-27,1,
2304,1294808,PPLUS Trust Series GSC-2 (CIK 0001294808),10-K,2009-03-27,1,
2305,1294808,PPLUS Trust Series GSC-2 (CIK 0001294808),10-K,2010-03-30,1,
2306,1294808,PPLUS Trust Series GSC-2 (CIK 0001294808),10-K,2011-03-28,1,
2307,1294808,PPLUS Trust Series GSC-2 (CIK 0001294808),10-K,2012-03-09,1,
2308,1294808,PPLUS Trust Series GSC-2 (CIK 0001294808),10-K,2013-03-27,1,
2309,1294808,PPLUS Trust Series GSC-2 (CIK 0001294808),10-K,2014-03-27,1,
2310,1294808,PPLUS Trust Series GSC-2 (CIK 0001294808),10-K,2015-03-13,1,
2311,1294808,PPLUS Trust Series GSC-2 (CIK 0001294808),10-K,2016-03-22,1,
2312,1294808,PPLUS Trust Series GSC-2 (CIK 0001294808),10-K,2017-03-15,1,
2313,1294808,PPLUS Trust Series GSC-2 (CIK 0001294808),10-K,2018-03-21,1,
2314,1294808,PPLUS Trust Series GSC-2 (CIK 0001294808),10-K,2019-03-22,1,
2315,1294808,PPLUS Trust Series GSC-2 (CIK 0001294808),10-K,2020-03-30,1,
2316,1294808,PPLUS Trust Series GSC-2 (CIK 0001294808),10-K,2021-03-25,1,
2317,1294808,PPLUS Trust Series GSC-2 (CIK 0001294808),10-K,2022-03-28,1,
2318,1081008,COMPASS AEROSPACE CORP (CIK 0001081008),10-Q,2000-08-14,1,
2319,1081008,COMPASS AEROSPACE CORP (CIK 0001081008),10-Q,2000-11-14,1,
2320,1081008,COMPASS AEROSPACE CORP (CIK 0001081008),10-Q,2001-05-15,1,
2321,1081008,COMPASS AEROSPACE CORP (CIK 0001081008),10-Q,2001-08-14,1,
2322,1081008,COMPASS AEROSPACE CORP (CIK 0001081008),10-Q,2001-11-14,1,
2323,932628,AMERIGAS PARTNERS LP (CIK 0000932628),10-K,2002-12-24,1,
2324,1161868,AP EAGLE FINANCE CORP (CIK 0001161868),10-K,2003-12-23,1,
2325,1019672,SIUK PLC (CIK 0001019672),10-K,2001-06-26,1,
2326,1019672,SIUK PLC (CIK 0001019672),10-Q,2001-08-10,1,
2327,1019672,SIUK PLC (CIK 0001019672),10-Q,2001-11-09,1,
2328,1019672,SIUK PLC (CIK 0001019672),10-Q,2002-02-14,1,
2329,1019672,SIUK PLC (CIK 0001019672),10-K,2002-06-27,1,
2330,1167609,BRIGHTHOUSE LIFE INSURANCE Co OF NY (CIK 0001167609),10-K,2020-03-05,1,
2331,1167609,BRIGHTHOUSE LIFE INSURANCE Co OF NY (CIK 0001167609),10-Q,2020-05-13,1,
2332,1167609,BRIGHTHOUSE LIFE INSURANCE Co OF NY (CIK 0001167609),10-Q,2020-08-11,1,
2333,1167609,BRIGHTHOUSE LIFE INSURANCE Co OF NY (CIK 0001167609),10-K,2021-03-04,1,
2334,1167609,BRIGHTHOUSE LIFE INSURANCE Co OF NY (CIK 0001167609),10-K,2022-03-03,1,
2335,75679,GCI INC (CIK 0000075679),10-Q,2001-05-15,1,
2336,75679,GCI INC (CIK 0000075679),10-Q,2001-08-14,1,
2337,75679,GCI INC (CIK 0000075679),10-Q,2001-11-14,1,
2338,75679,GCI INC (CIK 0000075679),10-Q,2002-05-15,1,
2339,75679,GCI INC (CIK 0000075679),10-Q,2002-08-14,1,
2340,75679,GCI INC (CIK 0000075679),10-Q,2002-11-13,1,
2341,75679,GCI INC (CIK 0000075679),10-Q,2002-11-13,1,
2342,75679,GCI INC (CIK 0000075679),10-K,2003-03-27,1,
2343,75679,GCI INC (CIK 0000075679),10-Q,2003-05-14,1,
2344,75679,GCI INC (CIK 0000075679),10-Q,2003-08-08,1,
2345,75679,GCI INC (CIK 0000075679),10-Q,2003-11-14,1,
2346,75679,GCI INC (CIK 0000075679),10-Q,2003-11-14,1,
2347,75679,GCI INC (CIK 0000075679),10-K,2004-03-12,1,
2348,75679,GCI INC (CIK 0000075679),10-K,2004-03-12,1,
2349,75679,GCI INC (CIK 0000075679),10-Q,2004-05-10,1,
2350,75679,GCI INC (CIK 0000075679),10-Q,2004-08-13,1,
2351,75679,GCI INC (CIK 0000075679),10-Q,2004-11-12,1,
2352,75679,GCI INC (CIK 0000075679),10-K/A,2004-12-21,1,
2353,75679,GCI INC (CIK 0000075679),10-K/A,2004-12-21,1,
2354,75679,GCI INC (CIK 0000075679),10-Q/A,2004-12-21,1,
2355,75679,GCI INC (CIK 0000075679),10-K/A,2005-03-08,1,
2356,75679,GCI INC (CIK 0000075679),10-K/A,2005-03-08,1,
